ID_SCHOOL,TREATED,ID_STUDENT,FEMALE,AGE,LANGUAGE_SCORE_STD
42063,0,42063002760,0,11,0.12
42063,0,42063002761,0,11,-0.662
42063,0,42063002762,0,10,-0.227
42063,0,42063002763,0,11,0.242
42063,0,42063002764,1,12,-1.236
42063,0,42063002765,1,10,-1.396
42063,0,42063002766,1,11,-1.476
42063,0,42063002767,0,11,0.119
42063,0,42063002768,1,11,0.753
42063,0,42063002769,0,11,0.031
42063,0,42063002770,1,12,-1.811
42063,0,42063002771,0,11,1.024
42064,1,42064002772,1,11,0.646
42064,1,42064002773,0,10,0.503
42064,1,42064002774,0,12,0.329
42064,1,42064002775,1,11,-0.967
42064,1,42064002776,1,11,1.185
42064,1,42064002777,1,11,-1.982
42064,1,42064002778,1,11,-0.232
42064,1,42064002779,0,11,-1.67
42064,1,42064002780,0,10,1.118
42064,1,42064002781,0,10,1.028
42064,1,42064002782,0,11,-0.147
42064,1,42064002783,0,11,-0.302
42064,1,42064002784,1,12,-2.248
42064,1,42064002785,1,11,-0.829
42064,1,42064002786,1,11,-0.17
42064,1,42064002787,0,12,-1.358
42064,1,42064002788,1,11,-1.265
42064,1,42064002789,1,11,-1.684
42064,1,42064002790,0,11,-0.71
42064,1,42064002791,1,11,-0.072
42064,1,42064002792,1,10,-0.542
42064,1,42064002793,1,12,-0.916
42064,1,42064002794,1,10,0.491
42064,1,42064002795,0,12,0.853
42064,1,42064002796,0,12,-0.443
42064,1,42064002797,0,11,0.195
42064,1,42064002798,0,11,-0.779
42064,1,42064002799,0,11,0.966
42064,1,42064002800,1,10,-0.018
42064,1,42064002801,1,11,-2.084
42064,1,42064002802,0,12,-0.657
42064,1,42064002803,0,11,-1.525
42064,1,42064002804,1,11,-1.706
42064,1,42064002805,1,11,0.675
42064,1,42064002806,0,11,-1.387
42065,0,42065002807,1,11,-0.117
42065,0,42065002808,0,11,-0.113
42065,0,42065002809,0,11,0.096
42065,0,42065002810,1,11,1.177
42065,0,42065002811,1,10,-0.764
42065,0,42065002812,1,11,-1.576
42065,0,42065002813,0,11,1.637
42065,0,42065002814,1,11,-0.812
42065,0,42065002815,1,11,-1.761
42065,0,42065002816,1,10,-0.902
42065,0,42065002817,0,11,-1.083
42065,0,42065002818,0,12,-0.743
42065,0,42065002819,1,12,0.386
42065,0,42065002820,1,12,0.183
42065,0,42065002821,0,10,-0.064
42065,0,42065002822,0,11,-2.27
42065,0,42065002823,0,10,-0.544
42065,0,42065002824,0,12,0.346
42065,0,42065002825,1,10,0.265
42065,0,42065002826,0,11,-0.183
42065,0,42065002827,1,11,-0.351
42065,0,42065002828,1,11,0.891
42065,0,42065002829,0,11,0.85
42065,0,42065002830,1,11,-0.607
42065,0,42065002831,1,10,1.416
42065,0,42065002832,0,11,0.742
42065,0,42065002833,0,11,-2.682
42065,0,42065002834,0,10,-0.825
42065,0,42065002835,0,11,0.532
42065,0,42065002836,0,11,-1.382
42065,0,42065002837,0,11,-1.06
42065,0,42065002838,0,10,1.523
42065,0,42065002839,1,11,-0.063
42065,0,42065002840,0,11,0.202
42065,0,42065002841,1,11,-0.354
42065,0,42065002842,0,11,-1.989
42065,0,42065002843,0,11,0.306
42065,0,42065002844,0,10,-0.631
42065,0,42065002845,1,11,1.247
42065,0,42065002846,0,12,0.182
42065,0,42065002847,1,12,-0.364
42065,0,42065002848,0,11,-0.59
42066,1,42066002849,0,11,-0.075
42066,1,42066002850,1,11,0.092
42066,1,42066002851,0,11,0.195
42066,1,42066002852,0,11,-1.444
42066,1,42066002853,0,11,1.68
42066,1,42066002854,0,11,-0.265
42066,1,42066002855,1,11,-1.126
42066,1,42066002856,0,11,-1.763
42066,1,42066002857,0,10,1.217
42066,1,42066002858,1,11,0.731
42066,1,42066002859,0,12,1.774
42066,1,42066002860,1,11,-0.477
42066,1,42066002861,0,11,-1.635
42066,1,42066002862,1,11,1.724
42066,1,42066002863,1,11,-0.402
42066,1,42066002864,1,11,-0.801
42066,1,42066002865,1,10,-0.517
42066,1,42066002866,0,10,0.119
42066,1,42066002867,0,11,-0.038
42066,1,42066002868,1,11,-1.269
42066,1,42066002869,0,12,1.623
42066,1,42066002870,1,11,1.025
42066,1,42066002871,0,12,1.16
42066,1,42066002872,1,11,-0.24
42066,1,42066002873,1,11,0.569
42066,1,42066002874,0,11,1.147
42066,1,42066002875,0,11,0.603
42066,1,42066002876,0,11,0.535
42066,1,42066002877,1,11,1.47
42066,1,42066002878,1,11,-0.685
42066,1,42066002879,1,11,1.274
42066,1,42066002880,0,11,-0.383
42066,1,42066002881,1,11,0.819
42066,1,42066002882,1,11,0.734
42066,1,42066002883,1,11,-0.844
42066,1,42066002884,1,11,-0.164
42066,1,42066002885,1,11,1.727
42066,1,42066002886,0,11,-1.009
42066,1,42066002887,1,11,0.754
42066,1,42066002888,1,11,-0.181
42066,1,42066002889,1,11,0.44
42066,1,42066002890,1,11,1.006
42066,1,42066002891,1,11,-0.493
42066,1,42066002892,1,11,2.003
42066,1,42066002893,1,11,-1.946
42066,1,42066002894,1,11,0.429
42066,1,42066002895,1,11,-0.028
42067,0,42067002896,1,11,0.695
42067,0,42067002897,1,12,-0.022
42067,0,42067002898,1,11,0.527
42067,0,42067002899,1,11,0.418
42067,0,42067002900,1,11,-0.358
42067,0,42067002901,1,11,1.214
42067,0,42067002902,0,11,2.393
42067,0,42067002903,0,11,-1.428
42067,0,42067002904,0,11,-0.025
42067,0,42067002905,0,11,-1.693
42067,0,42067002906,0,11,-1.534
42067,0,42067002907,0,10,0.108
42067,0,42067002908,1,11,-0.608
42067,0,42067002909,0,11,1.032
42067,0,42067002910,0,11,0.743
42067,0,42067002911,0,11,0.342
42067,0,42067002912,0,11,-1.312
42067,0,42067002913,0,12,-0.356
42067,0,42067002914,1,11,1.483
42067,0,42067002915,0,11,-0.225
42067,0,42067002916,1,11,1.073
42067,0,42067002917,1,12,-0.082
42067,0,42067002918,0,12,-1.626
42067,0,42067002919,1,11,-0.131
42067,0,42067002920,0,11,-1.523
42067,0,42067002921,1,11,0.378
42067,0,42067002922,0,11,0.747
42067,0,42067002923,0,10,0.02
42067,0,42067002924,0,11,0.809
42067,0,42067002925,1,11,-1.155
42067,0,42067002926,1,11,-0.396
42067,0,42067002927,0,12,0.665
42067,0,42067002928,1,11,0.539
42067,0,42067002929,1,11,-1.354
42067,0,42067002930,0,11,-1.406
42067,0,42067002931,0,11,0.58
42067,0,42067002932,0,10,0.915
42067,0,42067002933,0,11,0.762
42067,0,42067002934,1,11,-1.533
42067,0,42067002935,1,11,0.008
42067,0,42067002936,1,10,0.262
42067,0,42067002937,0,11,0.848
42067,0,42067002938,1,11,2.314
42067,0,42067002939,0,11,-0.852
42067,0,42067002940,0,11,0.704
42067,0,42067002941,1,11,1.592
42068,0,42068002942,0,11,-0.972
42068,0,42068002943,0,12,1.127
42068,0,42068002944,1,12,0.474
42068,0,42068002945,0,11,0.24
42068,0,42068002946,1,11,0.943
42068,0,42068002947,0,10,1.372
42068,0,42068002948,0,11,0.487
42068,0,42068002949,1,11,-0.433
42068,0,42068002950,1,11,-2.442
42068,0,42068002951,1,11,0.157
42068,0,42068002952,0,10,0.643
42068,0,42068002953,0,11,-0.245
42068,0,42068002954,1,11,0.237
42068,0,42068002955,0,12,1.996
42068,0,42068002956,1,11,-0.111
42068,0,42068002957,1,11,-1.151
42068,0,42068002958,1,12,-0.914
42068,0,42068002959,1,11,0.555
42068,0,42068002960,1,11,-1.24
42068,0,42068002961,0,11,-1.953
42068,0,42068002962,1,11,-0.55
42068,0,42068002963,0,10,1.027
42068,0,42068002964,1,12,-0.97
42068,0,42068002965,1,11,-1.185
42068,0,42068002966,1,11,0.9
42068,0,42068002967,0,11,0.267
42068,0,42068002968,1,11,-0.184
42068,0,42068002969,0,10,0.351
42068,0,42068002970,0,10,-0.899
42068,0,42068002971,1,11,0.041
42068,0,42068002972,1,10,-0.049
42068,0,42068002973,1,11,-0.435
42068,0,42068002974,0,10,1.32
42068,0,42068002975,1,12,1.024
42068,0,42068002976,1,11,-0.192
42068,0,42068002977,1,11,1.247
42068,0,42068002978,0,11,0.392
42068,0,42068002979,0,11,0.399
42068,0,42068002980,0,12,0.901
42068,0,42068002981,1,11,-1.794
42068,0,42068002982,1,11,0.834
42068,0,42068002983,1,11,0.355
42068,0,42068002984,1,11,0.365
42068,0,42068002985,1,11,-1.607
42068,0,42068002986,0,11,-2.383
42068,0,42068002987,0,11,0.349
42068,0,42068002988,1,11,-0.514
42068,0,42068002989,1,10,0.208
42068,0,42068002990,1,12,0.106
42068,0,42068002991,0,10,-0.177
42069,0,42069002992,1,11,-0.028
42069,0,42069002993,1,12,-1.385
42069,0,42069002994,0,10,0.427
42069,0,42069002995,1,12,-0.974
42069,0,42069002996,0,10,-0.909
42069,0,42069002997,1,11,-0.841
42069,0,42069002998,0,11,2.301
42069,0,42069002999,1,11,1.977
42069,0,42069003000,0,11,-0.584
42069,0,42069003001,0,11,0.559
42069,0,42069003002,1,11,0.681
42069,0,42069003003,1,10,0.51
42069,0,42069003004,0,11,2.086
42069,0,42069003005,1,11,-0.031
42069,0,42069003006,1,11,-0.794
42069,0,42069003007,1,11,-0.709
42069,0,42069003008,1,11,-0.597
42069,0,42069003009,1,10,-0.033
42069,0,42069003010,0,11,0.573
42069,0,42069003011,0,11,0.526
42069,0,42069003012,1,11,-0.778
42069,0,42069003013,1,11,0.559
42069,0,42069003014,1,11,-0.748
42069,0,42069003015,1,11,1.292
42069,0,42069003016,0,11,0.766
42069,0,42069003017,1,11,-0.6
42069,0,42069003018,0,11,1.102
42069,0,42069003019,1,12,0.021
42069,0,42069003020,1,11,-0.774
42069,0,42069003021,1,11,0.837
42069,0,42069003022,0,11,-1.859
42069,0,42069003023,1,12,0.335
42069,0,42069003024,1,11,-1.095
42069,0,42069003025,1,11,-0.52
42069,0,42069003026,0,11,0.641
42069,0,42069003027,0,11,1.091
42069,0,42069003028,0,11,1.603
42069,0,42069003029,1,11,-0.048
42069,0,42069003030,0,10,-1.047
42069,0,42069003031,0,10,-0.407
42069,0,42069003032,1,11,-0.739
42069,0,42069003033,1,12,0.91
42069,0,42069003034,1,10,0.484
42069,0,42069003035,0,12,0.969
42069,0,42069003036,1,11,-0.906
42069,0,42069003037,1,12,0.75
42069,0,42069003038,0,12,0.174
42069,0,42069003039,1,11,-0.836
42070,1,42070003040,0,11,-0.041
42070,1,42070003041,1,10,-1.083
42070,1,42070003042,0,11,-0.814
42070,1,42070003043,0,10,0.127
42070,1,42070003044,1,11,-0.287
42070,1,42070003045,0,11,0.357
42070,1,42070003046,0,11,-1.172
42070,1,42070003047,1,10,-1.827
42070,1,42070003048,1,10,-1.263
42070,1,42070003049,1,11,1.504
42070,1,42070003050,0,11,0.174
42070,1,42070003051,1,11,0.504
42070,1,42070003052,0,11,1.811
42070,1,42070003053,0,11,0.101
42070,1,42070003054,1,12,-1.99
42070,1,42070003055,0,10,2.788
42070,1,42070003056,1,12,-0.901
42070,1,42070003057,0,11,0.825
42070,1,42070003058,0,11,-0.736
42070,1,42070003059,0,12,-1.01
42070,1,42070003060,1,12,0.945
42070,1,42070003061,1,11,-1.279
42070,1,42070003062,0,12,0.954
42070,1,42070003063,1,11,-0.374
42070,1,42070003064,0,11,-0.322
42070,1,42070003065,0,10,-0.31
42070,1,42070003066,1,11,0.283
42070,1,42070003067,1,11,-0.782
42070,1,42070003068,1,11,0.431
42070,1,42070003069,1,11,0.672
42070,1,42070003070,0,11,0.971
42070,1,42070003071,1,11,0.058
42070,1,42070003072,1,11,-0.422
42070,1,42070003073,1,12,1.584
42070,1,42070003074,1,11,1.332
42070,1,42070003075,1,11,0.822
42070,1,42070003076,1,11,1.462
42070,1,42070003077,0,11,-0.077
42070,1,42070003078,1,11,0.351
42070,1,42070003079,1,11,0.209
42070,1,42070003080,1,12,-0.092
42070,1,42070003081,0,12,0.502
42070,1,42070003082,0,11,-0.347
42070,1,42070003083,0,11,0.119
42070,1,42070003084,1,12,-0.973
42070,1,42070003085,1,11,0.587
42070,1,42070003086,0,11,-0.972
42070,1,42070003087,1,11,-1.235
42070,1,42070003088,1,10,-0.677
42070,1,42070003089,1,10,1.563
42070,1,42070003090,1,11,-0.453
42070,1,42070003091,0,10,1.514
42070,1,42070003092,0,11,-0.866
42070,1,42070003093,0,11,1.136
42070,1,42070003094,0,11,0.202
42071,0,42071003095,0,11,0.489
42071,0,42071003096,1,10,1.36
42071,0,42071003097,1,11,0.778
42071,0,42071003098,0,11,-1.087
42071,0,42071003099,1,11,0.042
42071,0,42071003100,0,11,-1.898
42071,0,42071003101,1,11,0.01
42071,0,42071003102,1,11,1.058
42071,0,42071003103,0,11,1.221
42071,0,42071003104,1,12,0.562
42071,0,42071003105,1,12,-0.018
42071,0,42071003106,1,11,0.565
42071,0,42071003107,0,11,1.779
42071,0,42071003108,1,11,-0.09
42071,0,42071003109,0,11,0.275
42071,0,42071003110,1,11,1.119
42071,0,42071003111,0,11,0.33
42071,0,42071003112,1,12,-1.097
42071,0,42071003113,1,11,-0.722
42071,0,42071003114,1,11,99
42071,0,42071003115,0,11,-0.736
42071,0,42071003116,1,12,-1.177
42071,0,42071003117,1,11,-0.432
42071,0,42071003118,0,10,-0.53
42071,0,42071003119,0,11,-0.729
42071,0,42071003120,1,11,-1.292
42071,0,42071003121,0,11,-1.945
42071,0,42071003122,0,11,-0.118
42071,0,42071003123,1,11,0.612
42071,0,42071003124,0,12,0.026
42071,0,42071003125,1,11,0.377
42071,0,42071003126,1,11,-1.314
42071,0,42071003127,0,11,1.365
42071,0,42071003128,0,12,-1.734
42071,0,42071003129,0,11,-0.742
42071,0,42071003130,0,11,-1.319
42071,0,42071003131,1,11,-0.719
42071,0,42071003132,1,11,-2.603
42071,0,42071003133,1,11,0.462
42071,0,42071003134,1,11,0.791
42071,0,42071003135,1,10,-0.561
42071,0,42071003136,1,11,0.719
42071,0,42071003137,1,11,0.574
42071,0,42071003138,0,10,0.601
42071,0,42071003139,1,12,-0.304
42071,0,42071003140,1,12,-0.132
42071,0,42071003141,1,11,-0.221
42071,0,42071003142,1,10,0.235
42071,0,42071003143,1,11,-0.479
42071,0,42071003144,1,11,0.959
42071,0,42071003145,0,12,-0.731
42071,0,42071003146,1,11,0.136
42071,0,42071003147,1,11,0.766
42071,0,42071003148,0,11,0.497
42071,0,42071003149,0,11,-1.939
42071,0,42071003150,0,12,0.37
42071,0,42071003151,1,11,-1.254
42072,1,42072003152,1,11,0.755
42072,1,42072003153,1,11,1.194
42072,1,42072003154,1,12,-2.642
42072,1,42072003155,0,11,0.599
42072,1,42072003156,0,11,0.407
42072,1,42072003157,1,11,1.19
42072,1,42072003158,1,11,-2.172
42072,1,42072003159,1,11,0.676
42072,1,42072003160,1,11,0.895
42072,1,42072003161,0,11,-0.478
42072,1,42072003162,0,11,1.493
42072,1,42072003163,0,10,1.189
42072,1,42072003164,1,11,0.172
42072,1,42072003165,0,11,1.267
42072,1,42072003166,0,11,-0.561
42072,1,42072003167,1,11,0.968
42072,1,42072003168,1,11,0.29
42072,1,42072003169,0,12,1.077
42072,1,42072003170,0,11,0.5
42072,1,42072003171,0,11,-0.655
42072,1,42072003172,1,11,1.021
42072,1,42072003173,1,12,0.468
42072,1,42072003174,0,12,-0.445
42072,1,42072003175,1,11,-0.716
42072,1,42072003176,0,11,-0.38
42072,1,42072003177,1,10,1.045
42072,1,42072003178,1,12,0.331
42072,1,42072003179,1,12,0.398
42072,1,42072003180,0,11,-0.886
42072,1,42072003181,1,11,1.314
42072,1,42072003182,0,11,-0.237
42072,1,42072003183,1,11,-0.371
42072,1,42072003184,0,11,1.162
42072,1,42072003185,1,12,0.694
42072,1,42072003186,1,11,0.124
42072,1,42072003187,1,10,0.038
42072,1,42072003188,1,11,1.757
42072,1,42072003189,1,11,0.712
42073,0,42073003190,0,12,-0.126
42073,0,42073003191,0,11,1.087
42073,0,42073003192,1,12,0.077
42073,0,42073003193,0,11,-0.339
42073,0,42073003194,1,11,1.091
42073,0,42073003195,1,10,0.719
42073,0,42073003196,0,10,-0.107
42073,0,42073003197,0,10,-0.731
42073,0,42073003198,0,11,0.203
42073,0,42073003199,1,11,1.108
42073,0,42073003200,0,12,-0.637
42073,0,42073003201,0,11,1.278
42073,0,42073003202,0,11,-2.722
42073,0,42073003203,1,10,1.089
42073,0,42073003204,0,11,1.815
42073,0,42073003205,1,12,-0.414
42073,0,42073003206,1,12,-1.518
42073,0,42073003207,0,11,0.807
42073,0,42073003208,0,12,-0.803
42073,0,42073003209,1,11,-0.146
42073,0,42073003210,0,10,-1.998
42073,0,42073003211,1,12,0.435
42073,0,42073003212,1,11,0.077
42073,0,42073003213,1,10,-0.997
42073,0,42073003214,1,12,-0.442
42073,0,42073003215,0,11,2.343
42073,0,42073003216,1,11,0.164
42073,0,42073003217,0,11,0.412
42073,0,42073003218,0,11,1.149
42073,0,42073003219,1,11,0.738
42073,0,42073003220,1,11,0.801
42073,0,42073003221,1,11,-0.543
42073,0,42073003222,0,11,-1.392
42073,0,42073003223,0,12,1.737
42073,0,42073003224,1,11,-0.495
42073,0,42073003225,0,11,-0.521
42073,0,42073003226,1,11,1.047
42073,0,42073003227,1,10,-1.401
42073,0,42073003228,1,11,-0.066
42074,1,42074003229,1,11,-0.301
42074,1,42074003230,1,12,-0.802
42074,1,42074003231,1,11,-0.726
42074,1,42074003232,1,11,-1.606
42074,1,42074003233,0,11,1.526
42074,1,42074003234,0,10,0.463
42074,1,42074003235,1,11,-0.065
42074,1,42074003236,1,11,-0.479
42074,1,42074003237,0,12,1.321
42074,1,42074003238,0,11,-0.261
42074,1,42074003239,1,12,0.282
42074,1,42074003240,0,12,-1.886
42074,1,42074003241,0,11,0.15
42074,1,42074003242,0,11,1.325
42074,1,42074003243,1,11,-0.647
42074,1,42074003244,1,11,-1.228
42074,1,42074003245,0,11,2.011
42074,1,42074003246,1,11,-1.122
42074,1,42074003247,1,11,-0.093
42074,1,42074003248,0,11,-1.672
42074,1,42074003249,0,11,-1.601
42074,1,42074003250,1,11,1.786
42074,1,42074003251,0,13,1.472
42074,1,42074003252,0,11,-0.738
42074,1,42074003253,0,11,-1.078
42074,1,42074003254,0,11,0.374
42074,1,42074003255,0,11,0.368
42074,1,42074003256,0,10,-0.329
42074,1,42074003257,0,10,-1.987
42074,1,42074003258,1,10,-0.344
42074,1,42074003259,0,10,-0.767
42074,1,42074003260,1,11,0.264
42074,1,42074003261,1,12,-1.469
42074,1,42074003262,0,11,0.954
42074,1,42074003263,0,10,0.216
42075,1,42075003264,1,11,1.693
42075,1,42075003265,1,11,1.452
42075,1,42075003266,1,12,1.721
42075,1,42075003267,1,11,-1.666
42075,1,42075003268,0,11,-0.985
42075,1,42075003269,1,12,1.323
42075,1,42075003270,0,11,0.587
42075,1,42075003271,0,11,1.03
42075,1,42075003272,1,11,-0.768
42075,1,42075003273,0,11,0.174
42075,1,42075003274,1,11,0.676
42075,1,42075003275,0,10,-1.242
42075,1,42075003276,0,11,-0.34
42075,1,42075003277,0,11,-1.509
42075,1,42075003278,1,11,-0.844
42075,1,42075003279,0,10,0.522
42075,1,42075003280,1,10,0.773
42075,1,42075003281,0,10,0.509
42075,1,42075003282,0,12,-0.238
42075,1,42075003283,0,11,0.575
42075,1,42075003284,1,12,0.217
42075,1,42075003285,1,11,1.244
42075,1,42075003286,1,11,-0.428
42075,1,42075003287,0,11,-0.421
42075,1,42075003288,0,10,-0.35
42075,1,42075003289,1,11,-1.687
42075,1,42075003290,1,11,0.227
42075,1,42075003291,0,10,-2.007
42075,1,42075003292,1,10,-1.433
42075,1,42075003293,0,12,0.092
42075,1,42075003294,1,12,-1.139
42075,1,42075003295,1,11,-0.028
42075,1,42075003296,0,11,-0.141
42075,1,42075003297,0,11,1.68
42075,1,42075003298,1,10,-0.481
42075,1,42075003299,0,12,0.4
42075,1,42075003300,1,12,-0.2
42075,1,42075003301,1,12,-0.251
42075,1,42075003302,0,11,-1.287
42075,1,42075003303,1,11,0.415
42075,1,42075003304,1,12,-2.897
42075,1,42075003305,1,12,0.321
42075,1,42075003306,0,11,-0.119
42075,1,42075003307,1,12,1.665
42075,1,42075003308,0,12,1.585
42075,1,42075003309,1,11,0.689
42075,1,42075003310,0,11,-1.028
42075,1,42075003311,1,11,0.432
42075,1,42075003312,0,11,-1.217
42076,1,42076003313,1,11,-1.692
42076,1,42076003314,0,11,0.851
42076,1,42076003315,0,12,-2.742
42076,1,42076003316,1,10,0.128
42076,1,42076003317,0,11,-0.711
42076,1,42076003318,0,11,1.06
42076,1,42076003319,0,11,1.816
42076,1,42076003320,0,11,-0.265
42076,1,42076003321,1,11,0.165
42076,1,42076003322,1,11,-0.435
42076,1,42076003323,0,12,-1.448
42076,1,42076003324,0,11,0.58
42076,1,42076003325,0,11,-0.174
42076,1,42076003326,0,11,0.175
42076,1,42076003327,1,11,-0.27
42076,1,42076003328,0,11,1.985
42076,1,42076003329,1,11,0.715
42076,1,42076003330,1,11,-1.951
42076,1,42076003331,0,11,1.093
42076,1,42076003332,0,11,-0.418
42076,1,42076003333,0,11,-0.449
42076,1,42076003334,0,11,-0.071
42076,1,42076003335,0,11,-0.108
42076,1,42076003336,1,11,0.468
42076,1,42076003337,1,11,-0.614
42076,1,42076003338,0,10,0.614
42076,1,42076003339,0,12,-1.989
42076,1,42076003340,1,12,1.981
42076,1,42076003341,1,12,3.019
42076,1,42076003342,1,10,-1.013
42076,1,42076003343,1,10,-2.087
42076,1,42076003344,1,10,-0.627
42076,1,42076003345,0,10,0.941
42076,1,42076003346,1,11,0.902
42076,1,42076003347,0,11,-1.598
42076,1,42076003348,1,11,-1.077
42076,1,42076003349,1,11,-0.074
42076,1,42076003350,0,12,0.639
42076,1,42076003351,1,11,1.953
42076,1,42076003352,0,11,-0.869
42076,1,42076003353,1,11,0.073
42076,1,42076003354,1,10,0.993
42076,1,42076003355,0,10,0.536
42076,1,42076003356,1,11,2.418
42076,1,42076003357,1,11,-0.463
42076,1,42076003358,1,12,-0.482
42076,1,42076003359,0,10,0.315
42076,1,42076003360,0,12,-0.917
42076,1,42076003361,0,11,-0.787
42076,1,42076003362,1,11,-0.287
42076,1,42076003363,1,11,-1.165
42076,1,42076003364,0,11,1.736
42076,1,42076003365,1,10,-1.347
42076,1,42076003366,1,11,0.839
42076,1,42076003367,0,11,1.299
42076,1,42076003368,1,11,-0.143
42076,1,42076003369,1,11,-0.529
42076,1,42076003370,0,11,0.437
42077,1,42077003371,0,11,0.14
42077,1,42077003372,0,10,-0.862
42077,1,42077003373,1,10,-2.423
42077,1,42077003374,1,11,1.865
42077,1,42077003375,0,11,0.896
42077,1,42077003376,0,11,0.558
42077,1,42077003377,1,11,0.756
42077,1,42077003378,0,11,0.263
42077,1,42077003379,0,11,-0.437
42077,1,42077003380,0,13,-0.635
42077,1,42077003381,1,11,-0.715
42077,1,42077003382,0,11,-0.202
42077,1,42077003383,0,11,1.438
42077,1,42077003384,1,10,-0.637
42077,1,42077003385,0,11,-0.278
42077,1,42077003386,0,11,-0.602
42077,1,42077003387,1,12,2.704
42077,1,42077003388,0,11,2.757
42077,1,42077003389,1,12,1.638
42077,1,42077003390,1,11,1.516
42077,1,42077003391,0,11,-0.928
42077,1,42077003392,0,11,-1.396
42077,1,42077003393,1,10,0.227
42077,1,42077003394,1,10,0.559
42077,1,42077003395,0,11,-1.018
42077,1,42077003396,0,11,-0.318
42077,1,42077003397,1,11,-2.074
42077,1,42077003398,1,11,-0.754
42077,1,42077003399,0,11,0.517
42077,1,42077003400,0,11,-0.333
42077,1,42077003401,1,11,0.695
42077,1,42077003402,1,11,1.154
42077,1,42077003403,0,11,1.471
42077,1,42077003404,0,12,0.275
42077,1,42077003405,1,11,-0.55
42077,1,42077003406,0,11,0.498
42077,1,42077003407,1,11,0.036
42077,1,42077003408,1,11,0.314
42078,1,42078003409,1,11,-0.679
42078,1,42078003410,1,11,-0.038
42078,1,42078003411,1,11,-0.055
42078,1,42078003412,0,11,0.893
42078,1,42078003413,1,11,2.086
42078,1,42078003414,0,10,0.42
42078,1,42078003415,0,10,0.268
42078,1,42078003416,0,12,-1.43
42078,1,42078003417,0,11,-0.43
42078,1,42078003418,1,10,-1.211
42078,1,42078003419,0,11,0.883
42078,1,42078003420,1,11,-0.815
42078,1,42078003421,1,12,-0.972
42078,1,42078003422,1,12,0.588
42078,1,42078003423,1,12,1.055
42078,1,42078003424,0,11,1.307
42078,1,42078003425,0,11,0.023
42078,1,42078003426,0,11,-0.011
42078,1,42078003427,1,11,-1.417
42078,1,42078003428,1,11,0.043
42078,1,42078003429,1,11,-0.279
42078,1,42078003430,0,11,-1.587
42078,1,42078003431,0,11,1.026
42078,1,42078003432,1,11,0.397
42078,1,42078003433,0,12,-0.714
42078,1,42078003434,1,12,-2.049
42078,1,42078003435,1,11,0.397
42078,1,42078003436,1,11,-0.491
42078,1,42078003437,0,11,0.246
42078,1,42078003438,1,11,-0.271
42078,1,42078003439,0,12,0.178
42078,1,42078003440,1,11,-1.087
42078,1,42078003441,0,11,0.55
42078,1,42078003442,1,11,-0.893
42078,1,42078003443,1,11,-0.804
42078,1,42078003444,1,11,0.031
42079,0,42079003445,1,11,-0.392
42079,0,42079003446,1,10,0.384
42079,0,42079003447,1,11,-0.965
42079,0,42079003448,1,11,0.871
42079,0,42079003449,1,11,2.731
42079,0,42079003450,1,11,-1.04
42079,0,42079003451,1,11,-1.072
42079,0,42079003452,1,11,1.143
42079,0,42079003453,0,11,-0.194
42079,0,42079003454,1,11,-1.193
42079,0,42079003455,0,11,-0.806
42079,0,42079003456,0,11,0.816
42079,0,42079003457,1,10,0.562
42079,0,42079003458,0,11,1.13
42079,0,42079003459,1,11,99
42079,0,42079003460,1,11,0.568
42079,0,42079003461,0,11,-0.032
42079,0,42079003462,0,11,0.983
42079,0,42079003463,0,11,-0.401
42079,0,42079003464,1,10,-1.218
42079,0,42079003465,0,11,0.272
42079,0,42079003466,1,10,-2.522
42079,0,42079003467,0,11,0.059
42079,0,42079003468,1,12,0.62
42079,0,42079003469,0,11,-1.077
42079,0,42079003470,0,11,0.09
42079,0,42079003471,1,11,-1.994
42079,0,42079003472,1,11,1.034
42079,0,42079003473,0,10,0.859
42079,0,42079003474,1,11,-0.773
42079,0,42079003475,1,11,-0.532
42079,0,42079003476,1,12,2.123
42079,0,42079003477,1,11,-1.082
42079,0,42079003478,0,11,-0.279
42079,0,42079003479,0,11,0.419
42079,0,42079003480,0,11,0.743
42079,0,42079003481,0,11,-0.813
42079,0,42079003482,0,11,-1.182
42079,0,42079003483,1,11,0.012
42079,0,42079003484,0,11,1.324
42079,0,42079003485,1,11,0.55
42079,0,42079003486,1,11,1.112
42079,0,42079003487,1,10,99
42079,0,42079003488,1,10,-0.48
42079,0,42079003489,0,11,-0.808
42079,0,42079003490,1,12,-1.154
42079,0,42079003491,1,12,-0.127
42079,0,42079003492,0,11,0.777
42079,0,42079003493,0,10,-1.5
42079,0,42079003494,1,11,-1.249
42079,0,42079003495,1,10,0.216
42080,0,42080003496,1,10,0.265
42080,0,42080003497,0,12,0.205
42080,0,42080003498,0,11,0.19
42080,0,42080003499,0,11,-3.298
42080,0,42080003500,1,11,-0.861
42080,0,42080003501,1,11,0.57
42080,0,42080003502,1,11,-0.797
42080,0,42080003503,0,11,-0.85
42080,0,42080003504,0,11,0.057
42080,0,42080003505,1,11,0.064
42080,0,42080003506,1,11,-0.153
42080,0,42080003507,1,12,1.398
42080,0,42080003508,1,11,0.919
42080,0,42080003509,0,11,-0.171
42080,0,42080003510,1,12,-1.321
42080,0,42080003511,1,12,2.368
42080,0,42080003512,1,11,-0.495
42080,0,42080003513,1,11,1.409
